date,system_price(avg),area_price_中国,area_price_中部,area_price_九州,area_price_北海道,area_price_北陸,area_price_四国,area_price_東京,area_price_東北,area_price_関西,LNG(close),OIL(close)
2022-12-25,24.645416,25.317083,25.594375,12.21625,25.519166,25.317083,25.317083,25.594375,25.594375,25.317083,,
2022-12-26,28.605416,29.025208,29.025208,21.460625,28.424375,29.025208,29.025208,29.025208,28.887708,29.025208,4033.6,
2022-12-27,29.672083,27.53625,31.246458,19.580416,30.59125,27.53625,27.53625,30.491458,30.491458,27.53625,3872.2,79.53
2022-12-28,27.079375,25.551458,28.787291,24.996875,28.787291,25.551458,25.551458,28.787291,28.787291,25.551458,3710.8,78.96
2022-12-29,22.631875,22.1925,23.197083,15.145416,23.707083,22.1925,22.1925,22.967291,22.967291,22.1925,3549.5,78.4
2022-12-30,22.499583,22.713333,22.713333,18.490416,22.315,22.713333,22.713333,22.280208,22.280208,22.713333,3406.2,80.26
2022-12-31,21.503541,21.945416,21.953125,11.632708,22.264583,21.945416,21.945416,21.953125,21.953125,21.945416,,
2023-01-01,16.821458,16.728333,16.934375,13.810416,16.821458,16.728333,16.728333,16.934375,16.934375,16.728333,,
2023-01-02,20.0275,20.1475,20.1475,16.231041,19.990208,20.1475,20.1475,19.965833,19.965833,20.1475,,
2023-01-03,17.526041,17.910625,17.910625,10.289583,18.021666,18.520208,17.910625,17.876875,17.876875,17.910625,,76.93
2023-01-04,20.063125,20.1025,20.1025,12.482291,21.257916,20.1025,20.1025,20.1025,20.1025,20.1025,3244.8,72.84
2023-01-05,21.146666,21.230833,21.265833,21.131875,20.070208,21.265833,21.230833,20.115,20.115,21.265833,3083.5,73.67
2023-01-06,21.989166,22.18,22.18,22.18,22.01875,22.18,22.18,22.1625,22.1625,22.18,3005.7,73.77
2023-01-07,21.074583,21.235833,21.349166,19.247708,21.510416,21.349166,21.235833,21.349166,21.349166,21.349166,,
2023-01-08,17.316458,17.630625,17.639166,14.576875,17.707291,17.630625,17.630625,17.639166,17.639166,17.630625,,
2023-01-09,19.413125,20.056041,20.158333,11.885208,20.167083,20.056041,20.056041,20.073541,20.073541,20.056041,,74.63
2023-01-10,20.971875,20.692291,21.511041,19.650208,21.408958,20.788958,20.692291,21.511041,21.511041,20.788958,3027.0,75.12
2023-01-11,21.825833,21.348333,21.991458,20.773125,22.082291,21.405208,21.348333,21.991458,21.887708,21.405208,2963.0,77.41
2023-01-12,20.856875,20.60875,21.406666,20.348125,21.18625,20.6675,20.60875,21.406666,21.17875,20.6675,2801.6,78.39
2023-01-13,20.55125,20.588125,20.774791,20.588125,19.868125,20.588125,20.588125,20.499791,19.902708,20.588125,2658.1,79.86
2023-01-14,18.23375,18.36125,18.36125,16.469791,18.5175,18.36125,18.36125,18.151666,18.151666,18.36125,,
2023-01-15,17.018125,16.538125,16.538125,16.538125,17.89125,16.538125,16.538125,17.475625,17.475625,16.538125,,
2023-01-16,19.290625,19.138333,19.32,18.010208,19.389375,19.138333,19.138333,19.490625,19.417916,19.138333,2590.1,
2023-01-17,19.765,19.680625,19.827916,19.680625,20.2925,19.680625,19.680625,19.954166,19.950416,19.680625,2481.0,80.18
2023-01-18,19.620208,19.427916,19.665,19.427916,20.277083,19.427916,19.427916,19.876875,19.876875,19.427916,2518.0,79.8
2023-01-19,19.212916,18.608333,19.024791,18.608333,19.755833,18.608333,18.608333,19.773333,19.773333,18.608333,2507.6,80.61
2023-01-20,18.218541,17.924166,18.197708,17.924166,19.383958,17.924166,17.924166,18.313125,18.289166,17.924166,2545.6,81.64
2023-01-21,16.696041,17.028541,17.028541,14.025625,18.329583,17.028541,17.028541,17.028541,17.028541,17.028541,,
2023-01-22,15.797291,15.488333,16.355,11.694375,17.314791,15.488333,15.488333,16.540208,16.540208,15.488333,,
2023-01-23,20.229583,19.89,20.305833,16.742916,22.7425,19.89,19.89,20.298541,20.277291,19.89,2650.4,81.62
2023-01-24,19.996875,20.01625,20.225208,18.968333,21.584583,20.01625,20.01625,19.634375,19.634375,20.01625,2777.0,80.13
2023-01-25,24.11625,24.255833,24.255833,24.255833,23.645,24.255833,24.255833,23.944166,23.849791,24.255833,2625.0,80.15
2023-01-26,22.764583,22.7225,22.911875,22.7225,22.784166,22.7225,22.7225,23.014583,22.75625,22.7225,2557.9,81.01
2023-01-27,25.3025,24.336041,25.823958,24.336041,26.06625,24.336041,24.336041,26.275833,26.275833,24.336041,2406.0,79.68
2023-01-28,17.903541,17.847083,17.957083,15.557083,18.190208,17.847083,17.847083,18.081458,18.081458,17.847083,,
2023-01-29,15.707708,15.052083,15.253333,14.985208,17.176875,15.052083,15.052083,17.13875,17.13875,15.052083,,
2023-01-30,18.86,18.244166,19.302083,14.006666,19.320208,18.244166,18.244166,19.386458,19.328125,18.244166,2328.4,77.9
2023-01-31,18.194166,18.428958,18.971666,16.676875,18.930833,18.428958,18.428958,18.985,18.952708,18.428958,2307.7,78.87
2023-02-01,17.466875,17.763125,17.895,16.325833,17.967708,17.763125,17.763125,17.895,17.895,17.763125,2435.8,76.41
2023-02-02,17.793333,17.530208,17.900833,15.365208,18.232291,17.530208,17.530208,18.011875,18.009375,17.530208,2339.5,75.88
2023-02-03,20.017708,19.146458,19.818958,17.608541,20.485208,19.146458,19.146458,20.517083,20.517083,19.146458,2287.3,73.39
2023-02-04,14.844166,15.633333,15.659583,12.719166,16.527083,15.633333,15.633333,16.535625,16.535625,15.633333,,
2023-02-05,13.063541,12.098958,12.29375,11.176666,14.257708,12.098958,12.098958,14.221875,14.221875,12.098958,,
2023-02-06,16.911041,16.668333,16.953333,15.754375,17.106041,16.668333,16.668333,16.958958,16.958958,16.668333,2366.4,74.11
2023-02-07,17.818541,17.746666,17.973333,16.698958,18.339583,17.746666,17.746666,17.920625,17.902708,17.746666,2257.9,77.14
2023-02-08,15.404375,15.146875,15.807916,12.670416,17.0575,15.146875,15.146875,17.036666,17.036666,15.146875,2132.5,78.47
2023-02-09,16.6375,16.001041,16.693125,14.387916,16.771041,16.001041,16.001041,16.693333,16.693333,16.001041,2057.3,78.06
2023-02-10,20.837083,20.114583,21.16625,18.418333,21.333958,20.114583,20.114583,22.13125,21.587916,20.114583,2074.0,79.72
2023-02-11,10.716875,10.766458,10.766458,10.630416,11.039375,10.766458,10.766458,10.748333,10.748333,10.766458,,
2023-02-12,11.124375,10.127083,12.569583,10.04375,12.9675,10.127083,10.127083,12.610208,12.610208,10.127083,,
2023-02-13,16.925833,16.608333,17.528125,12.68625,17.452291,16.608333,16.608333,17.528125,17.497708,16.608333,2058.7,80.14
2023-02-14,14.738958,15.231041,15.409375,13.677291,15.184375,15.231041,15.231041,15.028958,15.028958,15.231041,2033.1,79.06
2023-02-15,16.564375,16.905625,17.021875,14.935833,16.835208,16.905625,16.905625,16.72875,16.72875,16.905625,2011.6,78.59
2023-02-16,16.769166,16.672291,17.821666,13.99,17.883958,16.672291,16.672291,17.973958,17.973958,16.672291,2063.4,78.74
2023-02-17,15.956041,15.697708,16.307291,13.082916,17.214375,15.697708,15.697708,17.3525,17.27375,15.697708,2075.2,76.55
2023-02-18,13.892916,15.08875,15.17125,11.957708,14.365208,15.08875,15.08875,15.17125,14.413125,15.08875,,
2023-02-19,12.730208,13.515208,13.817291,10.794375,13.844583,13.515208,13.515208,13.817291,13.817291,13.515208,,
2023-02-20,10.757291,11.58375,13.437083,10.308125,14.183541,11.58375,11.58375,14.183541,14.183541,11.58375,1970.5,
2023-02-21,15.477291,15.357708,15.378541,11.553333,16.20875,15.357708,15.357708,15.859791,15.859791,15.357708,1934.7,76.36
2023-02-22,13.724583,13.332708,14.088125,11.995416,15.56625,13.332708,13.332708,15.56625,15.56625,13.332708,1925.5,73.95
2023-02-23,16.042708,16.740833,16.799375,14.646458,16.538958,16.740833,16.740833,16.570833,16.570833,16.740833,,75.39
2023-02-24,16.565416,16.893541,16.893541,12.577083,16.5375,16.893541,16.893541,16.612083,16.54125,16.893541,1951.5,76.32
2023-02-25,13.909583,16.082083,16.082083,12.865833,14.692708,16.082083,16.082083,14.828333,14.646041,16.082083,,
2023-02-26,11.572083,13.290625,13.252916,11.528333,11.817291,13.290625,13.290625,11.841666,11.841666,13.290625,,
2023-02-27,12.676041,14.2375,14.2375,11.912083,12.744166,14.2375,14.2375,14.3525,12.807083,14.2375,2020.1,75.68
2023-02-28,10.876666,13.004166,13.004166,12.185625,10.862708,13.004166,13.004166,12.50875,10.949375,13.004166,1997.6,77.05
2023-03-01,13.576875,13.99,13.99,9.953958,13.464375,13.99,13.99,13.550625,13.550625,13.99,1980.9,77.69
2023-03-02,13.860416,15.4575,15.463333,12.393958,14.713125,15.463333,15.4575,14.713125,14.713125,15.463333,1984.8,78.16
2023-03-03,12.18375,14.253333,14.253333,12.006875,13.269583,14.253333,14.253333,13.61,13.391041,14.253333,1930.3,79.68
2023-03-04,10.224791,11.565208,11.574375,10.270833,11.185625,11.565208,11.565208,11.199791,11.199791,11.565208,,
2023-03-05,8.6625,9.132291,10.594375,8.738958,10.224583,9.132291,9.132291,11.220416,10.302291,9.132291,,
2023-03-06,10.636875,10.796875,12.081666,9.571875,10.762291,10.796875,10.796875,13.909583,11.017083,10.796875,1980.5,80.46
2023-03-07,9.705,9.874166,10.500208,9.505833,8.874791,9.874166,9.874166,13.1125,8.840416,9.874166,1980.5,77.58
2023-03-08,9.352708,9.564583,10.487916,9.345416,9.72625,9.564583,9.564583,11.126666,8.714375,9.564583,1980.5,76.66
2023-03-09,8.801666,9.46625,10.045833,9.41125,8.475625,9.46625,9.46625,10.3825,8.475625,9.46625,1980.5,75.72
2023-03-10,9.169166,8.7325,9.912291,7.758958,9.783125,8.7325,8.7325,11.622916,9.681041,8.7325,1830.5,76.68
2023-03-11,7.354375,7.616666,7.616666,7.616458,7.603958,7.616666,7.616666,7.616666,7.603958,7.616666,,
2023-03-12,7.66375,7.582083,7.9775,7.581875,7.485833,7.582083,7.582083,7.9775,7.507916,7.582083,,
2023-03-13,11.420625,11.4775,14.012916,9.756875,12.953125,11.949791,11.4775,13.400833,13.243333,11.949791,2180.0,74.8
2023-03-14,10.719583,11.546458,11.723333,10.438958,9.866666,11.546458,11.546458,12.6475,9.909166,11.546458,2099.8,71.33
2023-03-15,9.180208,9.023333,9.437708,9.023333,8.680208,9.023333,9.023333,10.913333,8.887291,9.023333,1957.4,67.61
2023-03-16,9.419166,9.904791,9.910208,9.189791,10.437708,9.904791,9.904791,11.622708,10.439791,9.904791,1731.0,68.35
2023-03-17,12.666041,12.391041,12.898958,12.374166,10.08,12.391041,12.391041,13.753958,10.216041,12.391041,1790.6,66.93
2023-03-18,12.053541,12.907291,13.420208,9.958541,11.461458,12.907291,12.907291,13.433958,13.433958,12.907291,,
2023-03-19,7.823125,9.202083,9.202083,9.165208,7.889375,9.202083,9.202083,7.85375,7.85375,9.202083,,
2023-03-20,9.33625,9.717708,9.717708,8.595208,8.086875,9.717708,9.717708,10.863333,8.1425,9.717708,1797.4,67.82
2023-03-21,9.838958,10.923958,10.923958,10.234791,8.250625,10.923958,10.923958,10.907708,8.390833,10.923958,,69.67
2023-03-22,9.2225,9.673333,9.696041,9.673333,7.879583,9.673333,9.673333,10.524583,7.879583,9.673333,1795.7,70.9
2023-03-23,12.200208,12.018333,12.336666,11.877291,11.74625,12.018333,12.018333,12.307291,11.807291,12.018333,1719.9,69.96
2023-03-24,9.668541,10.603333,10.699583,10.603333,8.755833,10.603333,10.603333,10.71625,8.802916,10.603333,1715.3,69.26
2023-03-25,8.978541,9.656666,9.960416,9.656666,7.890416,9.656666,9.656666,7.993541,7.890416,9.656666,,
2023-03-26,8.934166,9.447916,10.788333,4.083958,10.8125,9.447916,9.447916,10.9,10.9,9.447916,,
2023-03-27,8.689166,8.768125,9.121875,5.414583,8.749166,8.768125,8.768125,9.463125,8.824583,8.768125,1674.6,72.81
2023-03-28,7.699375,7.43375,8.252916,7.353333,9.363125,7.43375,7.43375,10.138958,10.025416,7.43375,1681.7,73.2
2023-03-29,8.204166,7.755416,8.413541,7.581875,9.393958,7.755416,7.755416,9.530416,9.530416,7.755416,1781.5,72.97
2023-03-30,8.442291,7.437083,8.193541,5.992708,9.373333,7.437083,7.437083,9.528541,9.528541,7.437083,1720.9,74.37
2023-03-31,8.459583,8.256666,9.146458,7.114583,9.1325,8.256666,8.256666,9.197708,9.197708,8.256666,1751.1,75.67
2023-04-01,7.20625,7.030625,7.922708,6.450208,8.832291,7.030625,7.030625,8.814583,8.814583,7.030625,,
2023-04-02,6.476875,5.818958,7.002291,5.694583,8.971041,5.818958,5.818958,8.931875,8.931875,5.818958,,
2023-04-03,8.783541,7.319166,8.1825,6.861666,10.597916,7.319166,7.319166,10.700833,10.597916,7.319166,1929.3,80.42
2023-04-04,8.204166,7.537291,8.6425,7.343333,9.083958,7.537291,7.537291,9.071666,9.071666,7.537291,1996.9,80.71
2023-04-05,11.735416,11.015,12.52875,10.378541,12.553125,11.015,11.015,12.553125,12.553125,11.015,1846.9,80.61
2023-04-06,11.209791,9.655,13.091875,9.655,13.135,9.655,9.655,13.099791,13.099791,9.655,1696.9,80.7
2023-04-07,12.627708,10.512916,13.441875,9.776875,13.573125,10.512916,10.512916,13.4525,13.4525,10.512916,1663.7,
2023-04-08,6.761041,7.600208,7.640833,7.169166,7.989791,7.600208,7.600208,8.059583,8.059583,7.600208,,
2023-04-09,7.19375,7.029166,7.030833,7.029166,7.064166,7.029166,7.029166,7.064166,7.064166,7.029166,,
2023-04-10,7.03875,6.452916,7.240416,6.452916,7.584583,6.452916,6.452916,7.584583,7.584583,6.452916,1650.3,79.74
2023-04-11,6.496875,6.316041,6.732291,6.316041,6.915,6.316041,6.316041,6.915,6.915,6.316041,1684.4,81.53
2023-04-12,10.013541,8.630416,11.161041,8.080208,8.424166,8.630416,8.630416,11.164583,11.164583,8.630416,1742.8,83.26
2023-04-13,7.126458,6.989166,7.230208,6.989166,7.47875,6.989166,6.989166,7.577291,7.564375,6.989166,1682.3,82.16
2023-04-14,8.593958,7.07,7.722708,7.07,8.626875,7.07,7.07,9.417291,9.417291,7.07,1671.5,82.52
2023-04-15,10.753333,10.339583,12.163333,10.339583,8.84125,10.339583,10.339583,12.163333,12.163333,10.339583,,
2023-04-16,6.190416,6.770625,6.791458,6.770625,7.33375,6.770625,6.770625,7.434166,7.434166,6.770625,,
2023-04-17,7.971041,7.924375,8.801041,7.778333,9.24625,7.924375,7.924375,9.180416,9.180416,7.924375,1697.7,80.83
2023-04-18,7.921875,7.06875,9.854166,6.878333,9.386458,7.06875,7.06875,9.961041,9.961041,7.06875,1784.7,80.9
2023-04-19,10.525,10.019791,10.618125,10.019791,10.573958,10.019791,10.019791,10.573958,10.573958,10.019791,1845.4,79.24
2023-04-20,7.402708,6.768125,7.718958,6.768125,7.57875,6.768125,6.768125,7.718958,7.718958,6.768125,1727.4,77.37
2023-04-21,7.840416,7.102916,8.9075,7.102916,7.80375,7.102916,7.102916,8.9075,8.2925,7.102916,1717.5,77.87
2023-04-22,7.538541,7.32375,7.39625,7.32375,7.417083,7.32375,7.32375,7.417083,7.417083,7.32375,,
2023-04-23,7.776041,7.265,7.706666,7.265,7.780625,7.265,7.265,7.706666,7.706666,7.265,,
2023-04-24,8.172916,7.785833,8.27,7.785833,8.3725,7.785833,7.785833,8.3725,8.3725,7.785833,1703.6,78.76
2023-04-25,11.195208,11.926041,12.640416,11.926041,9.579166,11.926041,11.926041,11.832083,11.151041,11.926041,1678.5,77.07
2023-04-26,10.615208,9.725,14.325833,8.306458,14.912083,9.725,9.725,14.762916,14.762916,9.725,1683.4,74.3
2023-04-27,6.614583,6.026041,7.77375,6.026041,7.618541,6.046666,6.026041,8.019791,8.019791,6.026041,1626.9,74.76
2023-04-28,8.464583,6.567708,7.803541,6.567708,11.242916,6.567708,6.567708,11.287083,11.217291,6.567708,1613.6,76.78
2023-04-29,9.440833,8.426458,8.446666,8.426458,10.686041,8.426458,8.426458,11.492291,10.909166,8.426458,,
2023-04-30,8.771041,7.257291,10.991875,7.257291,11.828541,7.257291,7.257291,12.700625,11.828541,7.257291,,
2023-05-01,8.101875,7.819166,7.819166,7.819166,8.894375,7.819166,7.819166,8.894375,8.894375,7.819166,1589.9,75.66
2023-05-02,8.228958,7.578958,7.578958,7.578958,9.176041,7.578958,7.578958,9.176041,9.176041,7.578958,1596.1,71.66
2023-05-03,7.996041,7.537916,7.562083,7.537916,8.66375,7.537916,7.537916,8.734791,8.734791,7.537916,,68.6
2023-05-04,8.618541,7.811458,7.811458,7.811458,8.486458,7.811458,7.811458,8.486458,8.486458,7.811458,,68.56
2023-05-05,8.402291,8.070416,8.070416,8.070416,9.114166,8.070416,8.070416,9.206458,9.206458,8.070416,,71.34
2023-05-06,12.072708,11.459583,11.78375,11.459583,12.885625,11.459583,11.459583,12.885625,12.885625,11.459583,,
2023-05-07,11.675625,10.468333,12.652708,10.468333,9.202083,10.468333,10.468333,13.165208,13.165208,10.468333,,
2023-05-08,9.789166,6.71,8.341666,6.688958,14.571666,6.71,6.71,15.03,15.03,6.71,1446.0,73.16
2023-05-09,7.776875,6.975416,7.477083,6.823958,8.500208,6.975416,6.975416,11.328125,8.500208,6.975416,1530.7,73.71
2023-05-10,8.541458,7.468958,8.010208,7.326875,9.423958,7.468958,7.468958,12.411666,9.423958,7.468958,1558.9,72.56
2023-05-11,7.696041,6.868125,7.158333,6.868125,9.721458,6.868125,6.868125,10.4575,9.721458,6.868125,1548.6,70.87
2023-05-12,8.237083,6.490625,7.264375,6.490625,11.272083,6.490625,6.490625,11.203958,11.203958,6.490625,1442.3,70.04
2023-05-13,9.623958,9.111666,9.977291,9.111666,9.079166,9.111666,9.111666,11.181458,11.181458,9.111666,,
2023-05-14,7.4725,4.699791,10.973958,4.699791,11.792291,4.699791,4.699791,11.713958,11.713958,4.699791,,
2023-05-15,9.521041,4.995625,8.333958,4.98,14.6125,4.995625,4.995625,14.393958,14.393958,4.995625,1425.2,71.11
2023-05-16,7.5275,6.668541,6.9,6.668541,11.345833,6.668541,6.668541,11.345833,11.345833,6.668541,1378.5,70.86
2023-05-17,8.709166,6.324166,7.587291,6.324166,11.0325,6.324166,6.324166,11.21625,11.034583,6.324166,1363.2,72.83
2023-05-18,11.60375,8.915416,10.635833,8.915416,12.760416,8.915416,8.915416,13.598125,12.777708,8.915416,1409.6,71.94
2023-05-19,12.60125,10.550833,13.174375,10.550833,15.587291,10.550833,10.550833,15.539166,15.539166,10.550833,1406.5,71.69
2023-05-20,5.642916,3.14375,5.165,3.14375,10.50625,3.14375,3.14375,10.804583,10.804583,3.14375,,
2023-05-21,5.281875,2.671458,5.0525,2.671458,9.683333,2.671458,2.671458,9.683333,9.683333,2.671458,,
2023-05-22,8.441875,4.741458,5.539166,4.741458,10.737916,4.741458,4.741458,11.073125,10.737916,4.741458,1365.7,72.05
2023-05-23,9.117916,5.736875,9.67125,4.711875,12.556875,6.371875,5.736875,13.114166,12.609791,5.736875,1417.1,72.91
2023-05-24,7.032916,6.51375,6.667916,6.075416,8.099166,6.587083,6.51375,8.099166,8.099166,6.51375,1419.9,74.34
2023-05-25,8.158541,7.079375,7.86875,5.4075,9.511875,7.144375,7.079375,9.867083,9.816875,7.079375,1410.2,71.83
2023-05-26,8.972083,7.5325,8.494166,5.73875,10.557083,8.031875,7.5325,10.490625,10.490625,7.5325,1353.1,72.67
2023-05-27,6.040208,5.3575,5.584583,5.266875,7.142916,5.3575,5.3575,7.350416,7.184583,5.3575,,
2023-05-28,5.928958,4.342083,5.520625,4.342083,9.489583,4.342083,4.342083,9.489583,9.489583,4.342083,,
2023-05-29,11.937916,10.834166,11.828333,8.906458,13.493333,10.961458,10.834166,13.493541,13.493541,10.834166,1292.7,
2023-05-30,8.818958,8.96,9.1375,8.96,9.248125,9.0025,8.96,10.590625,9.158541,8.96,1281.1,69.46
2023-05-31,8.734583,7.682916,8.812291,7.682916,9.749166,7.682916,7.682916,9.749166,9.749166,7.682916,1300.0,68.09
2023-06-01,9.030416,8.56625,9.299583,8.56625,9.716875,9.225,8.56625,9.919583,9.716875,8.56625,1303.2,70.1
2023-06-02,9.977291,9.819166,11.521875,9.819166,12.861041,11.521875,9.819166,11.590416,11.590416,9.819166,1295.4,71.74
2023-06-03,4.894166,3.181666,5.77625,3.181666,9.057708,5.77625,3.181666,9.057708,9.057708,3.181666,,
2023-06-04,4.230625,2.909583,4.754583,2.909583,5.380416,4.139791,2.909583,5.478958,5.478958,2.909583,,
2023-06-05,7.522083,4.126041,6.815208,4.126041,9.386458,4.126041,4.126041,9.777083,9.386458,4.126041,1283.7,72.15
2023-06-06,8.1075,7.445833,10.040625,7.445833,8.818333,7.445833,7.445833,10.040625,8.818333,7.445833,1323.8,71.74
2023-06-07,6.908541,3.0725,8.54375,3.0725,9.845416,3.0725,3.0725,10.128541,9.845416,3.0725,1252.2,72.53
2023-06-08,8.868333,7.47375,10.340625,7.47375,9.821666,7.47375,7.47375,10.466458,9.821666,7.47375,1291.8,71.29
2023-06-09,8.1075,3.948958,10.265625,3.944791,10.701041,4.026041,3.948958,10.607708,10.607708,4.026041,1326.3,70.17
2023-06-10,7.553541,3.68125,5.968958,3.581458,9.763541,3.68125,3.68125,9.949166,9.763541,3.68125,,
2023-06-11,7.841666,2.896041,5.995208,2.896041,8.563125,2.896041,2.896041,9.88875,9.88875,2.896041,,
2023-06-12,8.105833,7.212083,8.766875,7.212083,9.118541,7.212083,7.212083,10.379791,9.118541,7.212083,1526.3,67.12
